monthYear,month,levelCrookedLakeCount,levelCrookedLake,,rainfallFinal,rainfallFinal1,rainfallFinal2,rainfallFinal3,rainfallFinal4,rainfallFinal5,rainfallFinal6,rainfallFinal7,rainfallFinal8,rainfallFinal9,rainfallFinal10,rainfallFinal11,rainfallFinal12,rainfallFinal13,rainfallFinal14,rainfallFinal15,rainfallFinal16,rainfallFinal17,rainfallFinal18,rainfallFinal19,rainfallFinal20,rainfallFinal21,rainfallFinal22,rainfallFinal23,rainfallFinal24,rainfallFinal25,rainfallFinal26,rainfallFinal27,rainfallFinal28,rainfallFinal29,rainfallFinal30,rainfallFinal31,rainfallFinal32,rainfallFinal33,rainfallFinal34,rainfallFinal35,rainfallFinal36,rainfallFinal37,rainfallFinal38,rainfallFinal39,rainfallFinal40,rainfallFinal41,rainfallFinal42,rainfallFinal43,rainfallFinal44,rainfallFinal45,rainfallFinal46,rainfallFinal47,rainfallFinal48,rainfallFinal49,rainfallFinal50,rainfallFinal51,rainfallFinal52,rainfallFinal53,rainfallFinal54,rainfallFinal55,rainfallFinal56,rainfallFinal57,rainfallFinal58,rainfallFinal59,rainfallFinal60,rainfallFinal61,rainfallFinal62,rainfallFinal63,rainfallFinal64,rainfallFinal65,rainfallFinal66,rainfallFinal67,rainfallFinal68,rainfallFinal69,rainfallFinal70
5/1/1980,5,4,114.35,-0.548,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2,0.23,0.36,3.22,3.53,9.64
6/1/1980,6,5,114.118,-0.232,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2,0.23,0.36,3.22,3.53
7/1/1980,7,5,113.88,-0.238,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2,0.23,0.36,3.22
8/1/1980,8,5,113.738,-0.142,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2,0.23,0.36
9/1/1980,9,4,113.545,-0.193,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2,0.23
10/1/1980,10,4,113.0275,-0.5175,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5,2.2
11/1/1980,11,6,112.5933333,-0.434166667,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93,0.5
12/1/1980,12,7,112.5442857,-0.049047619,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98,1.93
1/1/1981,1,5,112.186,-0.358285714,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23,1.98
2/1/1981,2,7,112.1157143,-0.070285714,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3,0.23
3/1/1981,3,6,111.7633333,-0.352380952,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45,5.3
4/1/1981,4,7,111.2014286,-0.561904762,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9,5.45
5/1/1981,5,8,110.56375,-0.637678571,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52,5.9
6/1/1981,6,7,110.4371429,-0.126607143,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14,8.52
7/1/1981,7,6,110.175,-0.262142857,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23,9.14
8/1/1981,8,7,110.2157143,0.040714286,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49,6.23
9/1/1981,9,4,110.5325,0.316785714,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28,0.49
10/1/1981,10,5,110.246,-0.2865,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51,0.28
11/1/1981,11,5,109.802,-0.444,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54,0.51
12/1/1981,12,5,109.362,-0.44,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46,0.54
1/1/1982,1,5,109.13,-0.232,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59,2.46
2/1/1982,2,3,108.8333333,-0.296666667,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2,1.59
3/1/1982,3,6,108.8316667,-0.001666667,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66,6.2
4/1/1982,4,5,108.714,-0.117666667,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84,7.66
5/1/1982,5,6,108.46,-0.254,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8,8.84
6/1/1982,6,5,108.87,0.41,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29,7.8
7/1/1982,7,5,109.882,1.012,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08,6.29
8/1/1982,8,8,110.8275,0.9455,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81,2.08
9/1/1982,9,5,111.454,0.6265,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91,1.81
10/1/1982,10,7,112.4742857,1.020285714,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69,1.91
11/1/1982,11,5,112.276,-0.198285714,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66,2.69
12/1/1982,12,7,112.0185714,-0.257428571,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46,1.66
1/1/1983,1,5,112.09,0.071428571,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26,0.46
2/1/1983,2,6,112.5183333,0.428333333,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99,0.26
3/1/1983,3,5,113.176,0.657666667,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95,3.99
4/1/1983,4,4,113.595,0.419,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27,4.95
5/1/1983,5,6,113.3616667,-0.233333333,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38,8.27
6/1/1983,6,6,113.075,-0.286666667,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03,4.38
7/1/1983,7,5,113.12,0.045,7.37,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62,4.03
8/1/1983,8,5,112.96,-0.16,6.99,7.37,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39,1.62
9/1/1983,9,5,113.178,0.218,4.51,6.99,7.37,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61,4.39
10/1/1983,10,6,113.1283333,-0.049666667,5.58,4.51,6.99,7.37,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96,2.61
11/1/1983,11,5,113,-0.128333333,2.23,5.58,4.51,6.99,7.37,8.29,1.97,3.09,5.67,9.66,3.6,1.14,2.69,1.32,7.95,11.07,9.68,15.04,6.9,3.07,4.74,1.83,1.94,0.55,1.03,0.61,8.01,6.49,6.57,7.56,2.21,0.17,2.13,4.16,0.57,1.09,2.68,4.19,3.88,6.55,4.6,5.09,3.15,5.41,1.8,3.46,2.42,1.58,1.23,1.18,13.37,4.92,4.05,10.17,7.76,1.87,2.44,1.12,6.53,3.23,0.49,1.42,2.02,4.13,13.36,10.05,5.17,0.13,2.29,4.32,2.96
